,Record ID,SchoolName,City,State,Borough,Zip Code,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Public Status,Address,2021-2022 Segment Enrollment
8809,40541148,"RICHMOND HILL HIGH SCHOOL, P2G AT RICHMOND HILL HIGH SCHOOL",Richmond Hill,NY,Queens,11418,10/19/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/19/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.69588068,-73.83368033,28.0,4195688.0,Public,8930 114 STREET,263898
8810,50122109,ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL,Brooklyn,NY,Brooklyn,11221,11/22/2022,"REVOLUTION FOODS, INC.",10/24/2022,2529,FSE (Private School Cafeteria - For Profit),AV,18-01,"Current valid permit, registration or other authorization to operate a Food Service Establishment (FSE) or Non-retail Food Processing Establishment (NRFP) not available.",40.69401024,-73.91526306,37.0,3076784.0,Private,200 WOODBINE STREET,116725
8811,41635935,AL-IHSAN ACADEMY,South Ozone Park,NY,Queens,11420,1/13/2023,ACADEMY AL-IHSAN,1/13/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10G,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",40.67496152,-73.80830948,28.0,4254932.0,Private,13008 ROCKAWAY BOULEVARD,39686
8812,50098361,YESHIVA OF FAR ROCKAWAY,Far Rockaway,NY,Queens,11691,11/28/2022,Y & Y CATERERS INC,11/28/2022,2529,FSE (Private School Cafeteria - For Profit),G,10G,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",40.60020984,-73.74372024,31.0,4298658.0,Private,802 HICKSVILLE ROAD,39686
8813,50102197,SAINT JOSEPH'S SCHOOL - YORKVILLE,New York,NY,Manhattan,10128,9/29/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/8/2021,2531,FSE (Private School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.7772621,-73.94822675,5.0,1073877.0,Private,420 EAST   87 STREET,49856
8814,40545919,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,New York,NY,Manhattan,10036,9/19/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,1/18/2022,2530,FSE (Public School Cafeteria),,,,40.75583616,-73.98438172,4.0,1022615.0,Public,123 WEST   43 STREET,152463
8815,40541145,P.S. 042 BENJAMIN ALTMAN,New York,NY,Manhattan,10002,10/12/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/12/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.7158978,-73.99089512,1.0,1003998.0,Public,71 HESTER STREET,152463
8816,50070345,AMBER CHARTER SCHOOL KINGSBRIDGE - X592,Bronx,NY,Bronx,10463,1/19/2023,AMBER CHARTER SCHOOL,2/17/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),A,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.88072405,-73.90729252,11.0,2122917.0,Private,3120 CORLEAR AVENUE,23954
8817,40541321,"J.H.S. 189 DANIEL CARTER BEARD, FLUSHING INTERNATIONAL HIGH SCHOOL",Flushing,NY,Queens,11355,2/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/12/2021,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.75983601,-73.82054669,20.0,4114763.0,Public,14480 BARCLAY AVENUE,263898
8818,41630232,NESIVOS BAIS YAAKOV,Brooklyn,NY,Brooklyn,11218,12/14/2022,BAIS YAAKOV NESIVOS,5/17/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.64315529,-73.98606935,39.0,3000000.0,Private,1228 36 STREET,116725
8819,50058770,BROOKLYN URBAN GARDEN CHARTER SCHOOL,Brooklyn,NY,Brooklyn,11215,11/16/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,5/6/2021,2531,FSE (Private School Cafeteria),,,,40.65693643,-73.98311469,38.0,3017307.0,Private,500 19 STREET,116725
8820,40542564,P.S. K369  - COY L. COX SCHOOL,Brooklyn,NY,Brooklyn,11217,2/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/7/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.68720588,-73.98347118,33.0,3000567.0,Public,387 STATE STREET,260855
8821,40542432,P.S. 268 EMMA LAZARUS,Brooklyn,NY,Brooklyn,11203,9/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/23/2021,2530,FSE (Public School Cafeteria),,,,40.65712367,-73.92801827,41.0,3100292.0,Public,133 EAST   53 STREET,260855
8822,50086986,YESHIVA MEOR HATALMUD,Far Rockaway,NY,Queens,11691,1/17/2023,CONGREGATION YMH,11/29/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.60395592,-73.76655223,31.0,4541677.0,Private,2920 HEALY AVE,39686
8823,40542584,"P.S. K053, J.H.S. 088 PETER ROUGET",Brooklyn,NY,Brooklyn,11215,9/28/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,9/28/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.66001665,-73.98763729,38.0,3331276.0,Public,544 7 AVENUE,260855
8824,41696662,BATTALION CHRISTIAN ACADEMY,Brooklyn,NY,Brooklyn,11203,12/14/2022,BATTALION CHRISTIAN ACADEMY,12/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",40.65359201,-73.93402986,41.0,3108481.0,Private,661 LINDEN BOULEVARD,116725
8825,40947322,P.S. 28 - THE THOMAS EMANUEL EARLY CHILDHOOD CENTER,Corona,NY,Queens,11368,11/18/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/18/2022,2531,FSE (Private School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.7471186,-73.85482351,21.0,4529578.0,Private,10910 47 AVENUE,39686
8826,40542142,P.S. 241 EMMA L. JOHNSTON,Brooklyn,NY,Brooklyn,11225,7/29/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/4/2021,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.66933183,-73.9606753,35.0,3378160.0,Public,976 PRESIDENT STREET,260855
8827,40543491,J.H.S. 98,Bronx,NY,Bronx,10460,2/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/3/2023,2530,FSE (Public School Cafeteria),C,04K,Evidence of rats or live rats in establishment's food or non-food areas.,40.83589325,-73.89045684,17.0,2009867.0,Public,1619 BOSTON ROAD,168582
8828,40543606,"NEW BRIDGES ELEMENTARY, P396K AT K167",Brooklyn,NY,Brooklyn,11213,9/29/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/27/2021,2530,FSE (Public School Cafeteria),,,,40.66899331,-73.93463459,35.0,3037303.0,Public,1025 EASTERN PARKWAY,260855
8829,40543494,"P.S. 042 CLAREMONT, P469X @ X042",Bronx,NY,Bronx,10457,12/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/12/2020,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.83828146,-73.90298619,16.0,2009466.0,Public,1537 WASHINGTON AVENUE,168582
8830,41540252,MT CARMEL/HOLY ROSARY SCHOOL,New York,NY,Manhattan,10035,12/9/2022,ARCHDIOCESE OF NEW YORK,6/13/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",40.797312,-73.93151397,8.0,1054866.0,Private,371 PLEASANT AVENUE,49856
8831,50106127,CREO COLLEGE PREP MIDDLE SCHOOL,Bronx,NY,Bronx,10451,1/26/2023,GENUINE FOOD LAB LLC,3/24/2022,2529,FSE (Private School Cafeteria - For Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.81604003,-73.91976395,17.0,2000847.0,Private,524 COURTLANDT AVENUE,23954
8832,40541395,P.S. 096 JOSEPH LANZETTA,New York,NY,Manhattan,10035,1/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/9/2022,2530,FSE (Public School Cafeteria),,,,40.80024958,-73.93755727,8.0,1074333.0,Public,216 EAST  120 STREET,152463
8833,40735288,BNOS YAKOV SCHOOL FOR GIRLS,Brooklyn,NY,Brooklyn,11211,2/16/2023,"YESHIVA KEHILATH YAKOV, INC.",5/25/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70662612,-73.95598959,33.0,3060261.0,Private,274 KEAP STREET,116725
8834,41252149,GOOD SHEPHERD SCHOOL,New York,NY,Manhattan,10034,10/26/2022,ARCHDIOCESE OF NEW YORK,10/26/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.86919234,-73.92045885,10.0,1082056.0,Private,620 ISHAM STREET,49856
8835,40845124,SANTA MARIA SCHOOL,Bronx,NY,Bronx,10462,12/2/2022,ARCHDIOCESE OF NEW YORK,12/2/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.83825588,-73.84881619,18.0,2041767.0,Private,1510 ZEREGA AVENUE,23954
8836,40541800,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,, MANHATTAN BRIDGES HIGH SCHOOL, FACING HISTORY SCH",New York,NY,Manhattan,10019,1/26/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/26/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.76524331,-73.99310489,3.0,1083802.0,Public,525 WEST   50 STREET,152463
8837,50102101,THE RICHMOND PRE-K CENTER AT 1535 RICHMOND AVE,,NY,Staten Island,10314,1/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,5/16/2022,2530,FSE (Public School Cafeteria),,,,40.61055977,-74.16004477,50.0,5151294.0,Public,1535 RICHMOND AVENUE,61797
8838,40542731,P.S. 108 SAL ABBRACCIAMENTO,Brooklyn,NY,Brooklyn,11208,3/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/23/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.6812609,-73.88406338,37.0,3087131.0,Public,200 LINWOOD STREET,260855
8839,40540511,SOUTH RICHMOND HS SGT ANGEL MENDEZ CENTER,,NY,Staten Island,10309,12/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,5/18/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.50907658,-74.22092791,51.0,5123970.0,Public,6581 HYLAN BOULEVARD,61797
8840,40541652,P.S. 104 THE BAYS WATER,Far Rockaway,NY,Queens,11691,12/21/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/21/2022,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.60845877,-73.7645484,31.0,4442313.0,Public,2601 MOTT AVENUE,263898
8841,50034150,BAIS ESTHER SCHOOL,Brooklyn,NY,Brooklyn,11204,1/10/2023,BAYIS ESTER,1/10/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",40.61429611,-73.98225388,47.0,3133717.0,Private,2143 65 STREET,116725
8842,40542931,"P.S. 021 CRISPUS ATTUCKS, P140K @ PS 77K ANNEX",Brooklyn,NY,Brooklyn,11233,10/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/22/2021,2530,FSE (Public School Cafeteria),C,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",40.68071962,-73.9265974,36.0,3047914.0,Public,180 CHAUNCEY STREET,260855
8843,50059804,YESHIVA IMREI CHAIM VIZNITZ / BNOS MARGULIA,Brooklyn,NY,Brooklyn,11219,11/3/2022,"YESHIVA IMREI CHAIM VIZNITZ OF BORO PARK, INC",6/21/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.64403161,-73.9949444,38.0,3398188.0,Private,971 41 STREET,116725
8844,40734758,YESHIVA KEHILATH YAKOV,Brooklyn,NY,Brooklyn,11211,1/13/2023,YESHIVA KEHILATH YAKOV INC,3/21/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.70697068,-73.95996771,33.0,3059981.0,Private,206 WILSON STREET,116725
8845,50018957,BEER HATORAH,Brooklyn,NY,Brooklyn,11206,6/13/2022,OHEL ELOZER,6/10/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.7018748,-73.94905372,33.0,3061344.0,Private,161 HARRISON AVENUE,116725
8846,40542184,"P.S. 215 MORRIS H. WEISS, P.S. K231",Brooklyn,NY,Brooklyn,11223,3/23/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,9/23/2022,2530,FSE (Public School Cafeteria),,,,40.60207651,-73.97001323,47.0,3178584.0,Public,415 AVENUE S,260855
8847,50096377,ST. EDMUND PREP SCHOOL,Brooklyn,NY,Brooklyn,11229,1/19/2023,SLA MANAGEMENT LLC,4/12/2022,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.60104097,-73.95173455,48.0,3336574.0,Private,2474 OCEAN AVENUE,116725
8848,50081651,CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL,Bronx,NY,Bronx,10459,3/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/14/2021,2531,FSE (Private School Cafeteria),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.82930447,-73.89187337,17.0,2117981.0,Private,1232 SOUTHERN BOULEVARD,23954
8849,50043025,YESHIVA TIFERES YISROEL,Brooklyn,NY,Brooklyn,11210,1/11/2023,YESHIVA TIFERES YISROEL,1/11/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",40.62322497,-73.94135464,45.0,3208963.0,Private,1271 EAST   35 STREET,116725
8850,40737425,TALMUD TORAH D'RABINU YOEL,Brooklyn,NY,Brooklyn,11219,1/25/2023,UNITED TALMUDICAL ACADEMY OF BORO PARK,1/25/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10G,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",40.63585775,-74.00139075,44.0,3139246.0,Private,5411 FORT HAMILTON PARKWAY,116725
8851,40542781,SHEEPSHEAD BAY HIGH SCHOOL,Brooklyn,NY,Brooklyn,11235,8/3/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/27/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.59411733,-73.93769677,48.0,3203631.0,Public,3000 AVENUE X,260855
8852,40542794,"JOHN DEWEY HIGH SCHOOL, P.S. K721 @ JOHN DEWEY HS",Brooklyn,NY,Brooklyn,11223,12/19/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,6/8/2022,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.58926083,-73.98173849,47.0,3194998.0,Public,50 AVENUE X,260855
8853,40541488,"PACE HIGH SCHOOL, M.S. 131, EMMA LAZARUS HIGH SCHOOL",New York,NY,Manhattan,10002,1/20/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/20/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.71654572,-73.99309191,1.0,1082489.0,Public,100 HESTER STREET,152463
8854,50078658,EISEK HATORAH,Brooklyn,NY,Brooklyn,11236,2/14/2023,EISEK HATORAH DRACHMISTRIVKA,5/26/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.63279117,-73.90874794,46.0,3225585.0,Private,8101 AVENUE K,116725
8855,40541238,"RIVER EAST ELEMENTARY, HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL, HARLEM VILLAGE ACAD. LEADER",New York,NY,Manhattan,10035,2/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,12/7/2020,2530,FSE (Public School Cafeteria),,,,40.79887757,-73.93331827,8.0,1054786.0,Public,2351 1 AVENUE,152463
8856,40845124,SANTA MARIA SCHOOL,Bronx,NY,Bronx,10462,12/2/2022,ARCHDIOCESE OF NEW YORK,2/12/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.83825588,-73.84881619,18.0,2041767.0,Private,1510 ZEREGA AVENUE,23954
8857,40543710,P.S. 105 SEN ABRAHAM BERNSTEIN,Bronx,NY,Bronx,10462,12/8/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/4/2020,2530,FSE (Public School Cafeteria),,,,40.85239137,-73.86661554,13.0,2048794.0,Public,725 BRADY AVENUE,168582
8858,40541482,"P.S. 129 JOHN H. FINLEY, SCHOOL OF EARTH EXPLORATION AND DISCOVERY HARLEM (SEED HARLEM)",New York,NY,Manhattan,10027,11/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/21/2020,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.81463073,-73.95191142,9.0,1059407.0,Public,425 WEST  130 STREET,152463
